GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1011666.0,,2023.0,Lindsay Field Office,401 N. Industrial,Lindsay,OK,73052,,GULFPORT ENERGY OPERATING CORP,3001 Quail Springs Parkway,Oklahoma City,OK,73134,100.0,211130
1011669.0,110065118492,2023.0,City of Clovis Landfill,15679 Auberry Road,Clovis,CA,93612,FRESNO COUNTY,CITY OF CLOVIS CALIFORNIA,155 N SUNNYSIDE,CLOVIS,CA,93611,100.0,562212
1011670.0,110071159455,2023.0,Silver Plant,,Sterling City,TX,76951,STERLING COUNTY,COGENT MIDSTREAM WESTEX LLC,"2305 Cedar Springs Road, Suite 100",Dallas,TX,75201,100.0,211130
1011673.0,,2023.0,Holmes Western Oil Corporation,4300 Midway Road,Taft,CA,93268,,HOLMES WESTERN OIL CORP,4300 Midway Road,Taft,CA,93268,100.0,211120
1011674.0,,2023.0,Sage Natural Resources 415 Strawn Basin,"6100 S Yale Ave, Suite 900",Tulsa,OK,74136,,SAGE NATURAL RESOURCES LLC,"6120 S. Yale Ave, Suite 900",Tulsa,OK,74136,100.0,211120
1011676.0,110017966218,2023.0,Eastlake Sanitary Landfill,16015 Davis Ave,Clearlake,CA,95422,LAKE COUNTY,LAKE COUNTY,333 SECOND STREET,LAKEPORT,CA,95453,100.0,562212
1011677.0,,2023.0,Macksville Compressor Station,145 F Road,Macksville,KS,67557,,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210
1011681.0,110071159299,2023.0,Eagle Valley Clean Energy,10775 HWY 6,Gypsum,CO,81637,EAGLE COUNTY,EVERGREEN CLEAN ENERGY CORP,P.O. Box 426,Gypsum,CO,81637,100.0,221117
1011682.0,110071159452,2023.0,Bridgestone Americas Tire Operations,1 Bridgestone Parkway,Graniteville,SC,29829,AIKEN COUNTY,BRIDGESTONE AMERICAS INC,"200 4Th Ave S, Suite 100",Nashville,TN,37201,100.0,326211
1011683.0,110000488179,2023.0,"ENTEK International, LLC",250 N. Hansard Avenue,Lebanon,OR,97355,LINN COUNTY,ENTEK INTERNATIONAL LLC,250 N. Hansard Avenue,Lebanon,OR,97355,100.0,326113
1011684.0,,2023.0,Sage Natural Resources 420 Fort Worth Syncline,"6100 S Yale Ave, Suite 900",Tulsa,OK,74136,,SAGE NATURAL RESOURCES LLC,"6120 S. Yale Ave, Suite 900",Tulsa,OK,74136,100.0,211130
1011685.0,110044300315,2023.0,Warren County Power Station,477 Kelley Drive,Front Royal,VA,22630,WARREN COUNTY,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100.0,221112
1011688.0,,2023.0,Equinor USA Onshore Properties - APB Basin 160A,"2107 CityWest Blvd, Suite 100",Houston,TX,77042,,EQUINOR US HOLDINGS INC,600 Washington Blvd,Stamford,CT,06901,100.0,211130
1011690.0,110071159861,2023.0,Permian Resources Corporation,300 N Marienfeld St. Suite 10000,Midland,TX,79701,DENVER COUNTY,CENTENNIAL RESOURCE DEVELOPMENT INC,1401 17Th Street,Denver,CO,80202,100.0,211120
1011691.0,110001673145,2023.0,Lauscha Fiber International,105 East Port Lane,Summerville,SC,29483,DORCHESTER COUNTY,ALKEGEN (FORMERLY UNIFRAX LLC),600 Riverwalk Parkway,Tonawanda,NY,14150,100.0,327212
1011696.0,110064007550,2023.0,white oak landfill,3898 fines creek rd,waynesville,NC,28785,HAYWOOD COUNTY,COUNTY OF HAYWOOD,278 RECYCLE ROAD,CLYDE,NC,28721,100.0,562212
1011697.0,110070750458,2023.0,Worthington Industries,6303 County Road 10,Delta,OH,43515,FULTON COUNTY,WORTHINGTON INDUSTRIES INC,200 Old Wilson Bridge Rd,Columbus,OH,43085,100.0,331221
1011701.0,,2023.0,Grand Isle 115 A,,Offshore,LA,00000,,WALTER OIL & GAS CORP,"1100 Louisiana Street, Suite 200",Houston,TX,77002,100.0,211120
1011702.0,110064007541,2023.0,"Eureka Midstream, LLC",27710 State Route 7,Marietta,OH,45750,WASHINGTON COUNTY,HUDSON ENERGY NY LLC,"55 E. 59Th Street, 11Th Floor",New York,NY,10022,40.0,211130
1011705.0,110069533071,2023.0,Plaquemine NGL Fractionation Plant,60995 Derrick Road,Plaquemine,LA,70764,IBERVILLE PARISH,ENLINK MIDSTREAM LLC,"1722 Routh Street, Suite 1300",Dallas,TX,75201,100.0,211130
1011706.0,110071159896,2023.0,Gulfport Energy Appalachian Basin 160-A Eastern Overthrust Region,67185 Executive Drive,St. Clairsville,OH,43950,BELMONT COUNTY,GULFPORT ENERGY OPERATING CORP,3001 Quail Springs Parkway,Oklahoma City,OK,73134,100.0,211130
1011708.0,110031019822,2023.0,Westlake Longview Corp.,2290 Callahan Road,Longview,TX,75602,HARRISON COUNTY,WESTLAKE CHEMICAL CORP,"2801 Post Oak Blvd, Suite 600",Houston,TX,77056,100.0,325211
1011710.0,110071159934,2023.0,"Darling Ingredients, Inc. - Linkwood",5420 Linkwood Road,Linkwood,MD,21835,DORCHESTER COUNTY,DARLING INGREDIENTS INC,5601 MacArthur Boulevard,Irving,TX,75038,100.0,311613
1011716.0,110014018785,2023.0,Kings Waste and Recycling Authority,7803 Hanford-Armona Road,Hanford,CA,93230,KINGS COUNTY,KINGS WASTE & RECYCLING AUTHORITY,7803 HANFORD ARMONA RD.,HANFORD,CA,93230,100.0,562212
1011718.0,110070062346,2023.0,QUALCOMM INC - PACIFIC CENTER,5751 Pacific Center Boulevard,San Diego,CA,92121,SAN DIEGO COUNTY,QUALCOMM INC,5775 Morehouse Drive,San Diego,CA,92121,100.0,541990
1011719.0,110071159860,2023.0,GP Condensate Splitter,407 Clinton Drive,Galena Park,TX,77547,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,324110
1011720.0,110071159862,2023.0,Blacksville Compressor Station,4960 Mason Dixon Highway,Blacksville,WV,26521,MONONGALIA COUNTY,EQUITRANS MIDSTREAM CORP,2200 Energy Drive,Canonsburg,PA,15317,100.0,486210
1011722.0,110056339699,2023.0,MidMar East Gas Plant,2989 State Hwy 349,Tarzan,TX,79783,MARTIN COUNTY,ENLINK MIDSTREAM LLC,"1722 Routh Street, Suite 1300",Dallas,TX,75201,100.0,211130
1011725.0,110011093173,2023.0,SMITHFIELD FRESH MEATS CORP - MILAN,22123 HIGHWAY 5,MILAN,MO,63556,SULLIVAN COUNTY,SMITHFIELD FOODS INC,200 Commerce Street,Smithfield,VA,23430,100.0,311611
1011726.0,110000395484,2023.0,Superior Forge & Steel Corporation,1820 McClain Rd.,Lima,OH,45804,ALLEN COUNTY,SUPERIOR FORGE & STEEL CORP,1207 Muriel St.,Pittsburgh,PA,15203,100.0,331513
1011729.0,110001889225,2023.0,Sonoco Richmond,1850 Commerce Road,Richmond,VA,23218,RICHMOND CITY,SONOCO PRODUCTS CO,1 North Second Street,Hartsville,SC,29550,100.0,322130
1011739.0,,2023.0,Pride Mine,2802 River Haul Road,Central City,KY,42330,,AMERICAN CONSOLIDATED NATURAL RESOURCES INC,46226 National Road,St. Clairsville,OH,43950,100.0,212115
1011740.0,110067426672,2023.0,"SI Group, Inc.",725 Cannon Bridge Road,Orangeburg,SC,29116,ORANGEBURG COUNTY,SI GROUP USA HOLDINGS (USHA) CORP,2750 Balltown Rd,Schenectady,NY,12301,100.0,325412
1011742.0,110001142228,2023.0,Special Metals Corporation,100 Willowbrook Dr,Dunkirk,NY,14048,CHAUTAUQUA COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,332111
1011744.0,110071161681,2023.0,"Mercuria Energy America, LLC","20 East Greenway Plaza, Suite 650",Houston,TX,77046,HARRIS COUNTY,MERCURIA ENERGY GROUP HOLDING LTD,20 E Greenway Plaza Ste 650,Houston,TX,77046,100.0,523160
1011745.0,110071161682,2023.0,"EOG Resources, Inc. Smiley Hub",,Gonzales,TX,78159,GONZALES COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211130
1011748.0,110071161689,2023.0,Ferndale Terminal,4100 Unick Rd,Ferndale,WA,98248,WHATCOM COUNTY,PETROGAS INC,1000 Maine Ave. SW,Washington,DC,20024,100.0,424710
1011751.0,110064007079,2023.0,Pilgrim's Pride Corporation Moorefield WV,129 Potomac Ave,Moorefield,WV,26836,HARDY COUNTY,JBA USA HOLDINGS LLC,1770 Promontory Circle,Greeley,CO,80634,100.0,311615
1011763.0,,2023.0,"EagleRidge Operating, LLC. Strawn Basin",3500 Maple Ave. Suite 1400,Dallas,TX,75219,,EAGLERIDGE OPERATING LLC,"3500 Oak Lawn Avenue, Suite 500",Dallas,TX,75219,100.0,211130
1011765.0,,2023.0,"EagleRidge Operating, LLC. Fort Worth Syncline Basin",3500 Maple Ave. Suite 1400,Dallas,TX,75219,,EAGLERIDGE OPERATING LLC,"3500 Oak Lawn Avenue, Suite 500",Dallas,TX,75219,100.0,211130
1011767.0,110070082145,2023.0,Wasson San Andres Field,2611 State Hwy 214,Denver City,TX,79323,YOAKUM COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd,Irving,TX,75039,15.57,211120
1011772.0,110000786249,2023.0,"CSU, San Jose State University",1 Washington Square,San Jose,CA,95192,SANTA CLARA COUNTY,STATE OF CALIFORNIA,State Capital,Sacramento,CA,95814,100.0,611310
1011775.0,110071159799,2023.0,"Knox Energy Cooperative Association, Inc.",7083 RT 321,Kane,PA,16735,MCKEAN COUNTY,UTILITY PIPELINE LTD,4100 Holiday St NW Suite 201,Canton,OH,44718,100.0,221210
1011779.0,,2023.0,Matheson Tri-Gas,3 Mountainview Road,Warren,NJ,07059,,MATHESON TRI-GAS INC,"3 Mountainview Road, Suite 3",Warren,NJ,07059,100.0,325120
1011782.0,110071160040,2023.0,"Hilcorp Alaska, LLC 890 Arctic Slope Basin",,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100.0,211120
1011783.0,110033809001,2023.0,Hilmar Cheese Company Dalhart,12400 US Hwy 385,Dalhart,TX,79022,DALLAM COUNTY,HILMAR CHEESE CO,9001 Lander Avenue,Hilmar,CA,95324,100.0,311513
1011787.0,110000497105,2023.0,Honeywell Aerospace - South Bend,3520 Westmoor Street,South Bend,IN,46628,ST. JOSEPH COUNTY,HONEYWELL INTERNATIONAL INC,855 S Mint Street,Charlotte,NC,28202,100.0,336413
1011789.0,110000608771,2023.0,Elemental Environmental Solutions LLC,500 East Reynolds Road,Arkadelphia,AR,71923,CLARK COUNTY,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP,53 State Street,Boston,MA,02109,100.0,562211
1011793.0,110060767004,2023.0,Macon Bibb Walker Road MSWL,920 11th Street,MACON,GA,31210,BIBB COUNTY,MACON-BIBB,700 Poplar St.,Macon,GA,31201,100.0,562212
1011796.0,,2023.0,Reficenter of Miami Inc.,7101 N.W. 43ST,MIami,FL,33166,,REFRICENTER OF MIAMI,7101 N.W. 43 St,Miami,FL,33166,100.0,423740
1011799.0,110071161480,2023.0,"Methanex USA, LLC - Geismar Methanol Plant",4171 Hwy 73,Geismar,LA,70734,ASCENSION PARISH,METHANEX USA LLC,4171 La-73,Geismar,LA,70734,100.0,325199
1011801.0,,2023.0,Fountain Inn Natural Gas System,100 S. Weston St,Fountain Inn,SC,29644,,CITY OF FOUNTAIN INN SOUTH CAROLINA,200 North Main Street,Fountain Inn,SC,29644,100.0,221210
1011804.0,,2023.0,CalNRG- Lynch Canyon Field,63223 Dead Mans Gulch Rd.,San Ardo,CA,93450,,EAGLE PETROLEUM LLC,5201 California Ave. Suite 220,Bakersfield,CA,93309,100.0,211120
1011807.0,110066845980,2023.0,Mondy Global,"12118 Valliant St, Ste. 206",San Antonio,TX,78216,BEXAR COUNTY,MONDY GLOBAL INC,5011 El Capitan,San Antonio,TX,78233,100.0,423740
1011809.0,110071160164,2023.0,Bayou Long Mobile Production Facility,,Pierre Part,LA,70339,ST. MARTIN PARISH,TEX MONCRIEF EXPLORACOUNT II LLC,"420 Throckmorton, Suite 550",Fort Worth,TX,76102,18.0,211130
1011811.0,110071159693,2023.0,Kaplan Gas Plant,,Abbeville,LA,70510,VERMILION PARISH,HARVEST MIDSTREAM CO,537 Quintana Road,Regufio,TX,78377,100.0,211130
1011813.0,110001870814,2023.0,Qorvo Texas LLC,500 W Renner Road,Richardson,TX,75080,COLLIN COUNTY,QORVO INC,7628 Thorndike Road,Greensboro,NC,27409,100.0,334413
1011817.0,110066988120,2023.0,Bostco Terminal,1836 Miller Cut Off Road,La Porte,TX,77571,HARRIS COUNTY,TAUBER OIL CO,"55 Waugh Drive, Suite 700",Houston,TX,77007,2.5,493190
1011818.0,110043323070,2023.0,Chandlersville Compressor Station,1420 Irish Ridge Road,Philo,OH,43771,MUSKINGUM COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,25.0,486210
1011828.0,110062141445,2023.0,Tres Palacios Gas Storage Facility,6700 FM 1468 N,Markham,TX,77456,MATAGORDA COUNTY,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,100.0,486210
1011829.0,110070397890,2023.0,Eklutna Generation Station,28705 Dena'ina Elders Road,Chugiak,AK,99567,ANCHORAGE MUNICIPALITY,MATANUSKA ELECTRIC ASSOC INC,Po Box 2929,Palmer,AK,99645,100.0,221112
1011833.0,110070082148,2023.0,Grady Gas Plant,2333 County Road 1560,Lindsay,OK,73052,GRADY COUNTY,INTENSITY MIDSTREAM LLC,"Nw 63Rd Street, Suite 200",Oklahoma City,OK,73116,100.0,211130
1011834.0,110066943605,2023.0,"Olin Blue Cube, Freeport, TX","2301 N. Brazosport Blvd., OC-1120",Freeport,TX,77541,BRAZORIA COUNTY,OLIN CORP,"190 Carondelet Plaza, Suite 1530",Saint Louis,MO,63105,100.0,325199
1011835.0,,2023.0,Tradequim LLC,"1314 E Las Olas Blvd, Unit #2760",Fort Lauderdale,FL,33301,,TRADEQUIM LLC,"1314 E Las Olas Blvd, Unit #2760",Fort Lauderdale,FL,33301,100.0,424690
1011838.0,110057108909,2023.0,La Luz Energy Center,225 Harrison Road,Belen,NM,87002,VALENCIA COUNTY,PNM RESOURCES INC,414 Silver Avenue Sw,Albuquerque,NM,87102,100.0,221112
1011843.0,,2023.0,Tall Cotton Central Production Facility,1553 County Road 208,Seminole,TX,79360,,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211120
1011847.0,,2023.0,GulfTex Gulf Coast Basin #220,"17806 IH-10 West, Suite 405",San Antonio,TX,78257,,GULFTEX ENERGY III LP,17806 Ih 10 W. Suite 405,San Antonio,TX,78257,100.0,211120
1011850.0,110071160928,2023.0,Brunswick County Power Station,20100 Governor Harrison Pkwy,Freeman,VA,23856,BRUNSWICK COUNTY,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100.0,221112
1011854.0,,2023.0,WESTERN ANDARKO BASIN (WAB) BUSINESS UNIT-BASIN 360,"1000 Main Street, Suite 2900",Houston,TX,77002,,FOURPOINT ENERGY LLC,"100 Saint Paul Street, Suite 400",Denver,CO,80206,100.0,211120
1011855.0,110002319982,2023.0,ADM Fostoria,608 FINDLAY ROAD,Fostoria,OH,44830,HANCOCK COUNTY,ARCHER DANIELS MIDLAND CO,4666 Faries Parkway,Decatur,IL,62526,100.0,311224
1011859.0,110059344473,2023.0,BVPV Styrenics LLC,400 Frankfort Road,Monaca,PA,15061,BEAVER COUNTY,STYROPEK USA INC,"16945 Northcase Drive, Suite 1560",Houston,TX,77060,100.0,325211
1011863.0,,2023.0,"Grassland Dairy Products, Inc.",N. 8790 Fairground Ave,Greenwood,WI,54437,,GRASSLAND DAIRY PRODUCTS INC,N8790 Fairground Ave,Greenwood,WI,54437,100.0,311512
1011866.0,110067273033,2023.0,DuPont Louisville,4250 Camp Ground Road,Louisville,KY,40216,JEFFERSON COUNTY,DUPONT DE NEMOURS INC,"974 Centre Road, Bldg 730",Wilmington,DE,19805,100.0,325120
1011870.0,110071159226,2023.0,Reveille Gas Plant,8206 Camino Colombia Toll Rd.,Laredo,TX,78045,WEBB COUNTY,Howard Energy Partners LLC,16211 La Cantera Pkwy Ste 202,San Antonio,TX,78256,100.0,211130
1011873.0,,2023.0,"Lime Rock Resources III-A, Williston Basin",1111 Bagby Street Suite 4600,Houston,TX,77002,,LIME ROCK RESOURCES A LP,1111 Bagby St Suite 4600,Houston,TX,77002,100.0,211120
1011876.0,110067273140,2023.0,DuPont Corporate,974 Centre Road,Wilmington,DE,19805,NEW CASTLE COUNTY,DUPONT DE NEMOURS INC,"974 Centre Road, Bldg 730",Wilmington,DE,19805,100.0,325120
1011881.0,110042293666,2023.0,Eastern Gas Transmission and Storage - Chambersburg Station (Tran),1894 Warm Spring Road,Chambersburg,PA,17202,FRANKLIN COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210
1011885.0,,2023.0,Fredericktown Energy Center,47 Wulfert Drive,Fredericktown,MO,63645,,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION,2200 Maguire Blvd,Columbia,MO,65201,100.0,221112
1011886.0,110042256322,2023.0,Gateway North Mine,12968 State Route 13,Coulterville,IL,62237,RANDOLPH COUNTY,PEABODY ENERGY CORP,701 Market Street,Saint Louis,MO,63101,100.0,212115
1011889.0,110000450422,2023.0,"Hydro Extrusion Delhi, LLC",142 Sapa Drive,Delhi,LA,71232,RICHLAND PARISH,HYDRO EXTRUSION USA LLC,"6250 N River Road, #5000",Rosemont,IL,60018,100.0,332813
1011891.0,,2023.0,"NGPL Station 156, Mountain View, OK",13391 State Highway 115,Mountain View,OK,73062,,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210
1011892.0,,2023.0,"KMTP Bob West Compressor Station Falcon Heights, TX",3200 North Highway 83,Falcon Heights,TX,78545,,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210
1011893.0,,2023.0,"KMTP Bob West Dew Point Plant Falcon Heights, TX",1500 Pipeline Drive,Falcon Heights,TX,78545,,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210
1011895.0,,2023.0,Aethon Energy Operating-530-Wind River Basin,,Lysite,WY,82642,Fremont,AETHON UNITED BR LP,12377 Merit Dr. Suite 1200,Dallas,TX,75251,100.0,211130
1011896.0,,2023.0,Ector County Energy Center,8200 OB Holt Road,Goldsmith,TX,79741,,"JACKRABBIT POWER HOLDINGS, LLC",24 Waterway Ave. Suite 400,The Woodlands,TX,77380,100.0,221112
1011897.0,110071161240,2023.0,EFG Plant,,Laredo,TX,78049,WEBB COUNTY,Howard Energy Partners LLC,16211 La Cantera Pkwy Ste 202,San Antonio,TX,78256,100.0,211130
1011900.0,110000554374,2023.0,Linde Inc,4501 Royal Ave,Niagara Falls,NY,14304,NIAGARA COUNTY,LINDE INC,10 Riverview Drive,Danbury,CT,06810,100.0,325120
1011907.0,110067409922,2023.0,Proman USA (Pampa) LLC,8201 FM 2300,Pampa,TX,79065,GRAY COUNTY,PROMAN USA INC,600 Travis St #3600,Houston,TX,77002,100.0,325199
1011908.0,,2023.0,Howard Glascock Sour Gas Injection Facility,,Forsan,TX,79705,Howard,CITATION OIL & GAS CORP,14077 Cutten Road,Houston,TX,77069,100.0,211130
1011909.0,,2023.0,Heilwood Mine,6314 Route 403 Hwy S,Heilwood,PA,15745,,ROSEBUD MINING CO,301 Market Street,Kittanning,PA,16201,100.0,212115
1011913.0,,2023.0,SWN Production (Louisiana),10000 Energy Drive,Spring,TX,26378,,GEOSOUTHERN ENERGY CORP,1425 Lake Front Circle,The Woodlands,TX,77380,100.0,211120
1011916.0,110067410028,2023.0,Steele County Landfill,9420 SE 64th Ave,Blooming Prairie,MN,55917,STEELE COUNTY,COUNTY OF STEELE MINNESOTA,630 Florence Ave,Owatonna,MN,55060,100.0,562212
1011917.0,,2023.0,"Lucius Spar, Keathley Canyon 875 Platform",,Offshore,LA,00000,,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,100.0,211120
1011920.0,110058933800,2023.0,Buckeye Texas Processing LLC,7209 Up River Road,Corpus Christi,TX,78409,NUECES COUNTY,BUCKEYE PARTNERS LP,"1 Greenway Plaza, Suite 600",Houston,TX,77046,100.0,324110
1011923.0,,2023.0,White Rock Oil & Gas LLC - 395 Williston,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,,WHITE ROCK OIL & GAS LLC,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,100.0,211120
1011930.0,110067409138,2023.0,Pecos Gas Processing Plant,473 CR 118,Pecos,TX,79772,REEVES COUNTY,EAGLECLAW MIDSTREAM SERVICES LLC,"414 W Texas Avenue, Suite 315",Midland,TX,79701,100.0,211130
1011931.0,110071160984,2023.0,James Lake Gas Plant,,Goldsmith,TX,79741,ECTOR COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130
1011942.0,,2023.0,MC 254 A-Delta House,,Offshore,LA,00000,,DELTA HOUSE FPS LLC,1501 McKinney Street; Suite 800,Houston,TX,77010,100.0,211120
1011945.0,110067409423,2023.0,Metroplex Energy Inc,3225 Cumberland Blvd SE,Atlanta,GA,30339,COBB COUNTY,RACETRAC PETROLEUM INC,"3225 Cumberland Blvd., Suite 100",Atlanta,GA,30339,100.0,424720
1011946.0,110001370935,2023.0,Texas Gas Transmission - Eunice Station,1661 Coulee Road,Eunice,LA,70735,ACADIA PARISH,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100.0,486210
1011947.0,110071161768,2023.0,Gulf South Pipeline - Rodrigue Station,6283 Highway 996,Belle Rose,LA,70341,ASSUMPTION PARISH,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100.0,486210
1011948.0,110071161769,2023.0,Dubberly Refrigeration Plant,535 Sand Plant Rd,Dubberly,LA,71024,WEBSTER PARISH,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130
1011949.0,,2023.0,KDB Central Treating Facility Plant,,Karnes,TX,78151,Karnes,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130
1011952.0,110025332138,2023.0,Georgia-Pacific Gypsum LLC - Fort Dodge,2374 Mill Road,Fort Dodge,IA,50501,WEBSTER COUNTY,KOCH INDUSTRIES INC,"4111 E 37Th Street North, Wichita,  KS 67220-3298",Wichita,KS,67220-3298,100.0,327420
1011956.0,110013926528,2023.0,Boone County Sanitary Landfill,1268 224th Lane,Boone,IA,50036,BOONE COUNTY,BOONE COUNTY IOWA,1268 224Th Lane,Boone,IA,50036,100.0,562212
1011959.0,110071161766,2023.0,Grand Forks Active Landfill,,Grand Forks,ND,58203,GRAND FORKS COUNTY,CITY OF GRAND FORKS NORTH DAKOTA,255 N 4Th Street,Grand Forks,ND,58203,100.0,562212
1011960.0,110062398551,2023.0,Cane Hill Compressor Station,2700 Hwy 165 South,Columbia,LA,71418,CALDWELL PARISH,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210
1011961.0,110012384561,2023.0,ADM Valdosta,1841 Clay Road,Valdosta,GA,31601,LOWNDES COUNTY,ARCHER DANIELS MIDLAND CO,4666 Faries Parkway,Decatur,IL,62526,100.0,311224
1011962.0,,2023.0,Paxton Resources,132 N. Otsego Ave.,Gaylord,MI,49735,,PAXTON RESOURCES,132 N Otsego Ave,Gaylord,MI,49735,100.0,211120
1011964.0,110000468468,2023.0,Basic American Foods Rexburg,40 East 7'th North,Rexburg,ID,83440,MADISON COUNTY,BASIC AMERICAN INC,"2999 Oak Road, Suite 800",Walnut Creek,CA,94597,100.0,311423
1011965.0,110067409842,2023.0,Gulf South Pipeline - Kiln Station,17281 Bobinger Road,Kiln,MS,39556,HANCOCK COUNTY,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100.0,486210
1011966.0,110022404575,2023.0,Providence Health & Service Alaska,3200 Providence Dr,Anchorage,AK,99508,ANCHORAGE MUNICIPALITY,PROVIDENCE HEALTH SYSTEM WASHINGTON INC,"506 Second Avenue, Suite 1200",Seattle,WA,98014,100.0,622110
1011967.0,110067409860,2023.0,Utica Condensate Stabilization Facility,,Cadiz,OH,43907,HARRISON COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130
1011973.0,110071160022,2023.0,"Tyson Poultry, Inc Broken Bow",,Broken Bow,OK,74728,MCCURTAIN COUNTY,TYSON FOODS INC,2200 W Don Tyson Parkway,Springdale,AR,72762,100.0,311615
1011974.0,110070060886,2023.0,SOLVAY Specialty Polymers USA - LLC,600 Spur 119 North,Borger,TX,79007,HUTCHINSON COUNTY,SOLVAY HOLDING INC,504 Carnegie Center,Princeton,NJ,08540,100.0,325211
1011978.0,,2023.0,Morningstar Operating LLC  SAN JUAN BASIN 580,400 West 7th Street,Fort Worth,TX,76102,,MORNINGSTAR PARTNERS LP,400 W 7th Street,Fort Worth,TX,76102,100.0,211130
1011979.0,110070133514,2023.0,Pratt Paper (IN) LLC,3050 Anthony Pratt Dr,Valparaiso,IN,46383,PORTER COUNTY,PRATT INDUSTRIES INC,"1800 Sarasota Parkway Ne, Suite C",Conyers,GA,30013,100.0,322120
1011980.0,110017418098,2023.0,"Cargill, Inc",1502 Wabash Avenue,Lafayette,IN,47905,TIPPECANOE COUNTY,CARGILL INC,15407 Mcginty Road West,Wayzata,MN,55391,100.0,311224
1011986.0,110067409628,2023.0,Centennial Gas Plant,47285 County Road 100,Briggsdale,CO,80611,WELD COUNTY,STERLING ENERGY GROUP INC,"1200 17Th Street, Suite 2850",Denver,CO,80202,100.0,486210
1011987.0,,2023.0,City of Commerce,545 Cedar Drive,Commerce,GA,30529,,CITY OF COMMERCE GEORGIA,27 Sycamore Street,Commerce,GA,30529,100.0,221210
1011988.0,110071162317,2023.0,"EOG Resources, Inc. Lyssy Hub",,Hobson,TX,78117,KARNES COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211130
